capacity_mw,reg_dt,temp,precip_mm,relhumid,snow_mm,windspd,cumulus_10th,cumulus_3rd,sun_duration_hr,extra_rad,rad,gen_mwh,is_leapyr
375,2024-02-08 15:00,5.7,0,46,0,1.7,0,1,1,2.3,1.92,146.35,Y
375,2024-02-08 16:00,6.3,0,43,0,1.2,0,1,1,1.58,1.38,99.18833,Y
375,2024-02-08 16:00,6.3,0,43,0,1.2,0,1,1,1.58,1.38,98.46,Y
375,2024-02-08 17:00,5.5,0,42,0,1.3,1,1,1,0.7,0.78,50.52,Y
375,2024-02-08 17:00,5.5,0,42,0,1.3,1,1,1,0.7,0.78,50.67035,Y
375,2024-02-08 18:00,4.3,0,49,0,1.2,5,1,0.3,0,0.1,42.37,Y
375,2024-02-08 18:00,4.3,0,49,0,1.2,5,1,0.3,0,0.1,42.37485,Y
375,2024-02-08 19:00,3.5,0,52,0,0.8,6,2,0,0,0,34.07,Y
375,2024-02-08 19:00,3.5,0,52,0,0.8,6,2,0,0,0,34.07139,Y
375,2024-02-08 20:00,2.9,0,53,0,0.6,6,2,0,0,0,18.28,Y
375,2024-02-08 20:00,2.9,0,53,0,0.6,6,2,0,0,0,18.27649,Y
375,2024-02-08 21:00,2.5,0,54,0,1.5,8,2,0,0,0,8.57,Y
375,2024-02-08 21:00,2.5,0,54,0,1.5,8,2,0,0,0,8.56828,Y
375,2024-02-08 22:00,1.6,0,54,0,1.4,9,3,0,0,0,4.56,Y
375,2024-02-08 22:00,1.6,0,54,0,1.4,9,3,0,0,0,4.5579,Y
375,2024-02-08 23:00,1,0,55,0,0.1,9,3,0,0,0,2.08758,Y
375,2024-02-08 23:00,1,0,55,0,0.1,9,3,0,0,0,2.09,Y
375,2024-02-09 0:00,0.6,0,56,0,0.7,8,2,0,0,0,0.08396,Y
375,2024-02-09 0:00,0.6,0,56,0,0.7,8,2,0,0,0,0.08,Y
375,2024-02-09 1:00,0.2,0,61,0,1,3,1,0,0,0,0,Y
375,2024-02-09 1:00,0.2,0,61,0,1,3,1,0,0,0,0,Y
375,2024-02-09 2:00,-0.1,0,64,0,0.7,0,1,0,0,0,0,Y
375,2024-02-09 2:00,-0.1,0,64,0,0.7,0,1,0,0,0,0,Y
375,2024-02-09 3:00,-0.5,0,66,0,0.8,8,2,0,0,0,0.2432,Y
375,2024-02-09 3:00,-0.5,0,66,0,0.8,8,2,0,0,0,0.24,Y
375,2024-02-09 4:00,-1.3,0,70,0,0.3,8,2,0,0,0,0.2646,Y
375,2024-02-09 4:00,-1.3,0,70,0,0.3,8,2,0,0,0,0.26,Y
375,2024-02-09 5:00,-1.5,0,73,0,0.5,8,2,0,0,0,0.2642,Y
375,2024-02-09 5:00,-1.5,0,73,0,0.5,8,2,0,0,0,0.26,Y
375,2024-02-09 6:00,-2,0,75,0,0.6,7,2,0,0,0,0.10652,Y
375,2024-02-09 6:00,-2,0,75,0,0.6,7,2,0,0,0,0.11,Y
375,2024-02-09 7:00,-2.4,0,76,0,0.4,7,2,0,0,0,1.55711,Y
375,2024-02-09 7:00,-2.4,0,76,0,0.4,7,2,0,0,0,1.56,Y
375,2024-02-09 8:00,-2.6,0,81,0,0.2,4,1,0,0.72,0,27.61,Y
375,2024-02-09 8:00,-2.6,0,81,0,0.2,4,1,0,0.72,0,27.56548,Y
375,2024-02-09 9:00,-0.9,0,72,0,0.9,1,1,0.7,1.6,0.51,81.32,Y
375,2024-02-09 9:00,-0.9,0,72,0,0.9,1,1,0.7,1.6,0.51,81.27029,Y
375,2024-02-09 10:00,0.5,0,70,0,0.8,3,1,1,2.32,1.03,138.05,Y
375,2024-02-09 10:00,0.5,0,70,0,0.8,3,1,1,2.32,1.03,137.96432,Y
375,2024-02-09 11:00,2.2,0,61,0,1.4,1,1,1,2.83,1.8,170.44,Y
375,2024-02-09 11:00,2.2,0,61,0,1.4,1,1,1,2.83,1.8,170.3387,Y
375,2024-02-09 12:00,3,0,53,0,1.8,4,1,0.7,3.09,1.69,186.74,Y
375,2024-02-09 12:00,3,0,53,0,1.8,4,1,0.7,3.09,1.69,186.76521,Y
375,2024-02-09 13:00,4.1,0,48,0,1.6,1,1,0.4,3.09,1.64,190.22,Y
375,2024-02-09 13:00,4.1,0,48,0,1.6,1,1,0.4,3.09,1.64,190.1107,Y
375,2024-02-09 14:00,6.3,0,43,0,1.2,4,1,0.8,2.83,2.4,174.05,Y
375,2024-02-09 14:00,6.3,0,43,0,1.2,4,1,0.8,2.83,2.4,173.96449,Y
375,2024-02-09 15:00,6.2,0,42,0,1.6,4,1,0.8,2.32,2.11,133.29,Y
375,2024-02-09 15:00,6.2,0,42,0,1.6,4,1,0.8,2.32,2.11,133.22078,Y
375,2024-02-09 16:00,6.6,0,38,0,2.2,2,1,0.6,1.6,1.14,95.1,Y
375,2024-02-09 16:00,6.6,0,38,0,2.2,2,1,0.6,1.6,1.14,95.10288,Y
375,2024-02-09 17:00,5.9,0,39,0,2.2,2,1,0.9,0.72,0.86,52.55572,Y
375,2024-02-09 17:00,5.9,0,39,0,2.2,2,1,0.9,0.72,0.86,52.56,Y
375,2024-02-09 18:00,4.6,0,41,0,2.2,0,1,0.3,0,0.12,42.1,Y
375,2024-02-09 18:00,4.6,0,41,0,2.2,0,1,0.3,0,0.12,42.10054,Y
375,2024-02-09 19:00,3.2,0,44,0,1.6,0,1,0,0,0,38.93,Y
375,2024-02-09 19:00,3.2,0,44,0,1.6,0,1,0,0,0,38.93126,Y
375,2024-02-09 20:00,2.6,0,49,0,1.4,0,1,0,0,0,21.83,Y
375,2024-02-09 20:00,2.6,0,49,0,1.4,0,1,0,0,0,21.8276,Y
375,2024-02-09 21:00,2,0,53,0,1,0,1,0,0,0,8.36,Y
375,2024-02-09 21:00,2,0,53,0,1,0,1,0,0,0,8.3598,Y
375,2024-02-09 22:00,1.5,0,57,0,0.9,0,1,0,0,0,4.93,Y
375,2024-02-09 22:00,1.5,0,57,0,0.9,0,1,0,0,0,4.92517,Y
375,2024-02-09 23:00,1.2,0,59,0,0.8,0,1,0,0,0,2.61484,Y
375,2024-02-09 23:00,1.2,0,59,0,0.8,0,1,0,0,0,2.61,Y
375,2024-02-10 0:00,0.5,0,62,0,0.8,0,1,0,0,0,0.6,Y
375,2024-02-10 0:00,0.5,0,62,0,0.8,0,1,0,0,0,0.59528,Y
375,2024-02-10 1:00,-0.4,0,66,0,0.4,0,1,0,0,0,0,Y
375,2024-02-10 1:00,-0.4,0,66,0,0.4,0,1,0,0,0,0,Y
375,2024-02-10 2:00,-0.9,0,68,0,0.9,0,1,0,0,0,0,Y
375,2024-02-10 2:00,-0.9,0,68,0,0.9,0,1,0,0,0,0,Y
375,2024-02-10 3:00,-1.2,0,69,0,0.6,0,1,0,0,0,0.2432,Y
375,2024-02-10 3:00,-1.2,0,69,0,0.6,0,1,0,0,0,0.24,Y
375,2024-02-10 4:00,-1.2,0,71,0,0.2,0,1,0,0,0,0.2644,Y
375,2024-02-10 4:00,-1.2,0,71,0,0.2,0,1,0,0,0,0.26,Y
375,2024-02-10 5:00,-1.6,0,74,0,0.5,0,1,0,0,0,0.2642,Y
375,2024-02-10 5:00,-1.6,0,74,0,0.5,0,1,0,0,0,0.26,Y
375,2024-02-10 6:00,-1.5,0,75,0,0.5,0,1,0,0,0,0.20916,Y
375,2024-02-10 6:00,-1.5,0,75,0,0.5,0,1,0,0,0,0.21,Y
375,2024-02-10 7:00,-1.9,0,76,0,0.4,0,1,0,0,0,1.57,Y
375,2024-02-10 7:00,-1.9,0,76,0,0.4,0,1,0,0,0,1.57255,Y
375,2024-02-10 8:00,-1.9,0,77,0,0.6,0,1,0,0.73,0,24.41,Y
375,2024-02-10 8:00,-1.9,0,77,0,0.6,0,1,0,0.73,0,24.39321,Y
375,2024-02-10 9:00,-0.9,0,75,0,0.3,0,1,0.7,1.62,0.36,67.20115,Y
375,2024-02-10 9:00,-0.9,0,75,0,0.3,0,1,0.7,1.62,0.36,67.23,Y
375,2024-02-10 10:00,1,0,70,0,0.7,0,1,1,2.34,0.93,104.64,Y
375,2024-02-10 10:00,1,0,70,0,0.7,0,1,1,2.34,0.93,104.57932,Y
375,2024-02-10 11:00,3,0,62,0,1.7,0,1,1,2.85,1.5,129.07,Y
375,2024-02-10 11:00,3,0,62,0,1.7,0,1,1,2.85,1.5,129.04456,Y
375,2024-02-10 12:00,4.6,0,56,0,1.9,1,1,0.6,3.11,1.67,126.43,Y
375,2024-02-10 12:00,4.6,0,56,0,1.9,1,1,0.6,3.11,1.67,126.4069,Y
375,2024-02-10 13:00,6.6,0,48,0,1.8,5,1,0.9,3.11,2.07,104.62298,Y
375,2024-02-10 13:00,6.6,0,48,0,1.8,5,1,0.9,3.11,2.07,104.76,Y
375,2024-02-10 14:00,6.3,0,45,0,1.3,9,3,0,2.85,0.64,89.66418,Y
375,2024-02-10 14:00,6.3,0,45,0,1.3,9,3,0,2.85,0.64,89.68,Y
375,2024-02-10 15:00,6.1,0,60,0,1.9,8,2,0.3,2.34,0.73,75.29,Y
375,2024-02-10 15:00,6.1,0,60,0,1.9,8,2,0.3,2.34,0.73,75.26956,Y
375,2024-02-10 16:00,5.8,0,57,0,2.6,9,3,0.3,1.62,0.83,71.52286,Y
375,2024-02-10 16:00,5.8,0,57,0,2.6,9,3,0.3,1.62,0.83,71.52,Y
375,2024-02-10 17:00,5.8,0,53,0,1.4,7,2,0.2,0.73,0.46,48.82,Y
375,2024-02-10 17:00,5.8,0,53,0,1.4,7,2,0.2,0.73,0.46,48.81106,Y
375,2024-02-10 18:00,4.9,0,56,0,1.1,2,1,0,0,0.08,35.26282,Y
375,2024-02-10 18:00,4.9,0,56,0,1.1,2,1,0,0,0.08,35.26,Y
375,2024-02-10 19:00,4,0,60,0,0.7,0,1,0,0,0,21.28,Y
375,2024-02-10 19:00,4,0,60,0,0.7,0,1,0,0,0,21.27765,Y
375,2024-02-10 20:00,3.5,0,53,0,0.9,0,1,0,0,0,10.81271,Y
375,2024-02-10 20:00,3.5,0,53,0,0.9,0,1,0,0,0,10.81,Y
375,2024-02-10 21:00,2.7,0,48,0,0.8,0,1,0,0,0,5.02,Y
375,2024-02-10 21:00,2.7,0,48,0,0.8,0,1,0,0,0,5.02149,Y
375,2024-02-10 22:00,1.8,0,54,0,0.9,0,1,0,0,0,2.16268,Y
375,2024-02-10 22:00,1.8,0,54,0,0.9,0,1,0,0,0,2.16,Y
375,2024-02-10 23:00,0.9,0,56,0,0.6,0,1,0,0,0,0.65,Y
375,2024-02-10 23:00,0.9,0,56,0,0.6,0,1,0,0,0,0.64996,Y
375,2024-02-11 0:00,1,0,56,0,0.2,0,1,0,0,0,0.01,Y
375,2024-02-11 0:00,1,0,56,0,0.2,0,1,0,0,0,0.009,Y
375,2024-02-11 1:00,0.1,0,66,0,0.9,0,1,0,0,0,0,Y
375,2024-02-11 1:00,0.1,0,66,0,0.9,0,1,0,0,0,0,Y
375,2024-02-11 2:00,-0.9,0,65,0,0.2,0,1,0,0,0,0,Y
375,2024-02-11 2:00,-0.9,0,65,0,0.2,0,1,0,0,0,0,Y
375,2024-02-11 3:00,-1.4,0,67,0,0.6,5,1,0,0,0,0.24,Y
375,2024-02-11 3:00,-1.4,0,67,0,0.6,5,1,0,0,0,0.2432,Y
375,2024-02-11 4:00,-1.5,0,69,0,0.6,5,1,0,0,0,0.2644,Y
375,2024-02-11 4:00,-1.5,0,69,0,0.6,5,1,0,0,0,0.26,Y
375,2024-02-11 5:00,-1.8,0,69,0,0.3,5,1,0,0,0,0.19,Y
375,2024-02-11 5:00,-1.8,0,69,0,0.3,5,1,0,0,0,0.1902,Y
375,2024-02-11 6:00,-2.2,0,71,0,0.3,4,1,0,0,0,0.00108,Y
375,2024-02-11 6:00,-2.2,0,71,0,0.3,4,1,0,0,0,0,Y
375,2024-02-11 7:00,-2.5,0,74,0,0.2,6,2,0,0,0,1.93,Y
375,2024-02-11 7:00,-2.5,0,74,0,0.2,6,2,0,0,0,1.92834,Y
375,2024-02-11 8:00,-2.5,0,73,0,0.2,0,1,0,0.75,0,28.32975,Y
375,2024-02-11 8:00,-2.5,0,73,0,0.2,0,1,0,0.75,0,28.37,Y
375,2024-02-11 9:00,-1.2,0,69,0,0.3,0,1,0.6,1.64,0.36,76.48779,Y
375,2024-02-11 9:00,-1.2,0,69,0,0.3,0,1,0.6,1.64,0.36,76.51,Y
375,2024-02-11 10:00,0.9,0,65,0,0.8,0,1,0.8,2.36,0.88,107.41,Y
375,2024-02-11 10:00,0.9,0,65,0,0.8,0,1,0.8,2.36,0.88,107.31963,Y
375,2024-02-11 11:00,2.2,0,61,0,0.3,7,2,0.4,2.87,1.24,103.42,Y
375,2024-02-11 11:00,2.2,0,61,0,0.3,7,2,0.4,2.87,1.24,103.36248,Y
375,2024-02-11 12:00,2.1,0,69,0,0.6,7,2,0,3.13,1.05,88.22,Y
375,2024-02-11 12:00,2.1,0,69,0,0.6,7,2,0,3.13,1.05,88.1297,Y
375,2024-02-11 13:00,3.2,0,66,0,1.7,8,2,0,3.13,1.2,76.53785,Y
375,2024-02-11 13:00,3.2,0,66,0,1.7,8,2,0,3.13,1.2,76.59,Y
375,2024-02-11 14:00,3.9,0,63,0,0.8,6,2,0.2,2.87,1.4,68.05,Y
375,2024-02-11 14:00,3.9,0,63,0,0.8,6,2,0.2,2.87,1.4,67.97158,Y
375,2024-02-11 15:00,4.5,0,63,0,1.3,6,2,0.2,2.36,0.98,74.89516,Y
375,2024-02-11 15:00,4.5,0,63,0,1.3,6,2,0.2,2.36,0.98,75,Y
375,2024-02-11 16:00,5.3,0,59,0,0.9,4,1,0.7,1.64,1.04,69.79,Y
375,2024-02-11 16:00,5.3,0,59,0,0.9,4,1,0.7,1.64,1.04,69.73656,Y
375,2024-02-11 17:00,5.5,0,44,0,2.3,3,1,0.4,0.75,0.53,49.43,Y
375,2024-02-11 17:00,5.5,0,44,0,2.3,3,1,0.4,0.75,0.53,49.42534,Y
375,2024-02-11 18:00,4.5,0,47,0,2,1,1,0,0,0.1,28.78,Y
375,2024-02-11 18:00,4.5,0,47,0,2,1,1,0,0,0.1,28.78335,Y
375,2024-02-11 19:00,3.5,0,51,0,1.4,0,1,0,0,0,11.02,Y
375,2024-02-11 19:00,3.5,0,51,0,1.4,0,1,0,0,0,11.02432,Y
375,2024-02-11 20:00,3.2,0,55,0,1.2,2,1,0,0,0,6.59,Y
375,2024-02-11 20:00,3.2,0,55,0,1.2,2,1,0,0,0,6.59086,Y
375,2024-02-11 21:00,2.8,0,57,0,1.2,3,1,0,0,0,4.41,Y
375,2024-02-11 21:00,2.8,0,57,0,1.2,3,1,0,0,0,4.41192,Y
375,2024-02-11 22:00,2.7,0,59,0,1.4,0,1,0,0,0,2.75,Y
375,2024-02-11 22:00,2.7,0,59,0,1.4,0,1,0,0,0,2.75041,Y
375,2024-02-11 23:00,2,0,61,0,0.9,0,1,0,0,0,0.52,Y
375,2024-02-11 23:00,2,0,61,0,0.9,0,1,0,0,0,0.5188,Y
375,2024-02-12 0:00,1.5,0,64,0,0.6,0,1,0,0,0,0,Y
375,2024-02-12 0:00,1.5,0,64,0,0.6,0,1,0,0,0,0,Y
375,2024-02-12 1:00,0.8,0,69,0,0.6,0,1,0,0,0,0,Y
375,2024-02-12 1:00,0.8,0,69,0,0.6,0,1,0,0,0,0,Y
375,2024-02-12 2:00,0.2,0,71,0,0.6,0,1,0,0,0,0,Y
375,2024-02-12 2:00,0.2,0,71,0,0.6,0,1,0,0,0,0,Y
375,2024-02-12 3:00,-0.5,0,74,0,1,0,1,0,0,0,0.24,Y
375,2024-02-12 3:00,-0.5,0,74,0,1,0,1,0,0,0,0.2432,Y
375,2024-02-12 4:00,-0.7,0,75,0,0.5,0,1,0,0,0,0.264,Y
375,2024-02-12 4:00,-0.7,0,75,0,0.5,0,1,0,0,0,0.26,Y
375,2024-02-12 5:00,-1.3,0,76,0,0.7,0,1,0,0,0,0.01,Y
375,2024-02-12 5:00,-1.3,0,76,0,0.7,0,1,0,0,0,0.0118,Y
375,2024-02-12 6:00,-1.6,0,78,0,0.5,0,1,0,0,0,0.00072,Y
375,2024-02-12 6:00,-1.6,0,78,0,0.5,0,1,0,0,0,0,Y
375,2024-02-12 7:00,-1.5,0,79,0,0.7,0,1,0,0,0,1.93,Y
375,2024-02-12 7:00,-1.5,0,79,0,0.7,0,1,0,0,0,1.93085,Y
375,2024-02-12 8:00,-2.5,0,83,0,0.7,0,1,0,0.77,0,29.97,Y
375,2024-02-12 8:00,-2.5,0,83,0,0.7,0,1,0,0.77,0,29.94108,Y
375,2024-02-12 9:00,-0.5,0,77,0,0.4,0,1,0.9,1.66,0.54,90.15412,Y
375,2024-02-12 9:00,-0.5,0,77,0,0.4,0,1,0.9,1.66,0.54,90.17,Y
375,2024-02-12 10:00,2.7,0,69,0,0.4,0,1,1,2.38,1.3,145,Y
375,2024-02-12 10:00,2.7,0,69,0,0.4,0,1,1,2.38,1.3,145.06328,Y
375,2024-02-12 11:00,4.4,0,58,0,1.5,0,1,1,2.89,1.8,184.21,Y
375,2024-02-12 11:00,4.4,0,58,0,1.5,0,1,1,2.89,1.8,184.34827,Y
375,2024-02-12 12:00,6.1,0,46,0,0.7,0,1,1,3.15,2.24,203.36363,Y
375,2024-02-12 12:00,6.1,0,46,0,0.7,0,1,1,3.15,2.24,203.19,Y
375,2024-02-12 13:00,8,0,36,0,1.3,0,1,1,3.15,2.48,216.92,Y
375,2024-02-12 13:00,8,0,36,0,1.3,0,1,1,3.15,2.48,217.10427,Y
375,2024-02-12 14:00,9.7,0,24,0,1.6,0,1,1,2.89,2.46,216.02,Y
375,2024-02-12 14:00,9.7,0,24,0,1.6,0,1,1,2.89,2.46,216.20995,Y
375,2024-02-12 15:00,10.3,0,25,0,2.2,0,1,1,2.38,2.2,173.65593,Y
375,2024-02-12 15:00,10.3,0,25,0,2.2,0,1,1,2.38,2.2,173.46,Y
375,2024-02-12 16:00,11.1,0,23,0,1.7,0,1,1,1.66,1.62,115.2,Y
375,2024-02-12 16:00,11.1,0,23,0,1.7,0,1,1,1.66,1.62,115.39878,Y
375,2024-02-12 17:00,11.1,0,24,0,2.1,0,1,1,0.77,0.95,57.1,Y
375,2024-02-12 17:00,11.1,0,24,0,2.1,0,1,1,0.77,0.95,57.14775,Y
375,2024-02-12 18:00,9.8,0,32,0,1.7,0,1,0.4,0,0.18,43.96,Y
375,2024-02-12 18:00,9.8,0,32,0,1.7,0,1,0.4,0,0.18,43.95572,Y
375,2024-02-12 19:00,8.6,0,36,0,1.8,0,1,0,0,0,41.63,Y
375,2024-02-12 19:00,8.6,0,36,0,1.8,0,1,0,0,0,41.6283,Y
375,2024-02-12 20:00,7.6,0,41,0,1.3,0,1,0,0,0,25.6884,Y
375,2024-02-12 20:00,7.6,0,41,0,1.3,0,1,0,0,0,25.69,Y
375,2024-02-12 21:00,6.8,0,42,0,0.2,0,1,0,0,0,10.14526,Y
375,2024-02-12 21:00,6.8,0,42,0,0.2,0,1,0,0,0,10.15,Y
375,2024-02-12 22:00,5.5,0,47,0,1.1,0,1,0,0,0,5.36,Y
375,2024-02-12 22:00,5.5,0,47,0,1.1,0,1,0,0,0,5.36044,Y
375,2024-02-12 23:00,4.4,0,50,0,0.5,0,1,0,0,0,2.67,Y
375,2024-02-12 23:00,4.4,0,50,0,0.5,0,1,0,0,0,2.66661,Y
375,2024-02-13 0:00,4.4,0,49,0,0,4,1,0,0,0,0.6,Y
375,2024-02-13 0:00,4.4,0,49,0,0,4,1,0,0,0,0.60068,Y
375,2024-02-13 1:00,2.6,0,60,0,0.1,0,1,0,0,0,0,Y
375,2024-02-13 1:00,2.6,0,60,0,0.1,0,1,0,0,0,0,Y
375,2024-02-13 2:00,2.1,0,64,0,0.1,0,1,0,0,0,0,Y
375,2024-02-13 2:00,2.1,0,64,0,0.1,0,1,0,0,0,0,Y
375,2024-02-13 3:00,2.7,0,61,0,0.2,7,2,0,0,0,0.24,Y
375,2024-02-13 3:00,2.7,0,61,0,0.2,7,2,0,0,0,0.2432,Y
375,2024-02-13 4:00,2,0,65,0,0.5,2,1,0,0,0,0.26,Y
375,2024-02-13 4:00,2,0,65,0,0.5,2,1,0,0,0,0.2644,Y
375,2024-02-13 5:00,0.6,0,71,0,0.7,2,1,0,0,0,0.26,Y
375,2024-02-13 5:00,0.6,0,71,0,0.7,2,1,0,0,0,0.2638,Y
375,2024-02-13 6:00,0.8,0,71,0,0.2,0,1,0,0,0,0.21,Y
375,2024-02-13 6:00,0.8,0,71,0,0.2,0,1,0,0,0,0.20864,Y
375,2024-02-13 7:00,0.4,0,71,0,0,0,1,0,0,0,2.32,Y
375,2024-02-13 7:00,0.4,0,71,0,0,0,1,0,0,0,2.31568,Y
375,2024-02-13 8:00,1.3,0,70,0,0.2,2,1,0,0.79,0.01,31.94,Y
375,2024-02-13 8:00,1.3,0,70,0,0.2,2,1,0,0.79,0.01,31.91155,Y
375,2024-02-13 9:00,2.7,0,66,0,0.5,0,1,1,1.67,0.49,88.40657,Y
375,2024-02-13 9:00,2.7,0,66,0,0.5,0,1,1,1.67,0.49,88.58,Y
375,2024-02-13 10:00,6.2,0,57,0,0.6,0,1,1,2.4,1.19,141.15137,Y
375,2024-02-13 10:00,6.2,0,57,0,0.6,0,1,1,2.4,1.19,141.41,Y
375,2024-02-13 11:00,10.6,0,50,0,0.6,0,1,1,2.91,1.77,173.73103,Y
375,2024-02-13 11:00,10.6,0,50,0,0.6,0,1,1,2.91,1.77,174,Y
375,2024-02-13 12:00,12.9,0,50,0,3.6,5,1,0.9,3.17,2.15,178.5,Y
375,2024-02-13 12:00,12.9,0,50,0,3.6,5,1,0.9,3.17,2.15,178.21202,Y
375,2024-02-13 13:00,14,0,47,0,4.2,5,1,0.9,3.17,2.61,174.81,Y
375,2024-02-13 13:00,14,0,47,0,4.2,5,1,0.9,3.17,2.61,174.5393,Y
375,2024-02-13 14:00,15.3,0,44,0,3.5,5,1,1,2.91,2.45,176.81786,Y
375,2024-02-13 14:00,15.3,0,44,0,3.5,5,1,1,2.91,2.45,177.02,Y
375,2024-02-13 15:00,15.9,0,41,0,2.4,5,1,0.9,2.4,1.97,147.24464,Y
375,2024-02-13 15:00,15.9,0,41,0,2.4,5,1,0.9,2.4,1.97,147.35,Y
375,2024-02-13 16:00,15.7,0,44,0,1.8,5,1,1,1.67,1.38,106.66,Y
375,2024-02-13 16:00,15.7,0,44,0,1.8,5,1,1,1.67,1.38,106.63331,Y
375,2024-02-13 17:00,15.5,0,44,0,3,5,1,1,0.79,0.87,56.25907,Y
375,2024-02-13 17:00,15.5,0,44,0,3,5,1,1,0.79,0.87,56.27,Y
375,2024-02-13 18:00,14.3,0,48,0,1.6,0,1,0.4,0,0.2,43.82084,Y
375,2024-02-13 18:00,14.3,0,48,0,1.6,0,1,0.4,0,0.2,43.82,Y
375,2024-02-13 19:00,13.1,0,54,0,1.8,0,1,0,0,0,39.19,Y
375,2024-02-13 19:00,13.1,0,54,0,1.8,0,1,0,0,0,39.19496,Y
375,2024-02-13 20:00,12.3,0,57,0,0.5,0,1,0,0,0,23.55,Y
375,2024-02-13 20:00,12.3,0,57,0,0.5,0,1,0,0,0,23.5906,Y
375,2024-02-13 21:00,11.5,0,61,0,0.5,8,2,0,0,0,9.39,Y
375,2024-02-13 21:00,11.5,0,61,0,0.5,8,2,0,0,0,9.43559,Y
375,2024-02-13 22:00,11.9,0,59,0,0.7,9,3,0,0,0,5.25,Y
375,2024-02-13 22:00,11.9,0,59,0,0.7,9,3,0,0,0,5.29861,Y
375,2024-02-13 23:00,11.2,0,63,0,0.3,9,3,0,0,0,2.59,Y
375,2024-02-13 23:00,11.2,0,63,0,0.3,9,3,0,0,0,2.61469,Y
375,2024-02-14 0:00,10.6,0,66,0,0.1,9,3,0,0,0,0.61692,Y
375,2024-02-14 0:00,10.6,0,66,0,0.1,9,3,0,0,0,0.61,Y
375,2024-02-14 1:00,10.1,0,68,0,0.1,9,3,0,0,0,0,Y
375,2024-02-14 1:00,10.1,0,68,0,0.1,9,3,0,0,0,0,Y
375,2024-02-14 2:00,10.3,0,68,0,0.3,9,3,0,0,0,0,Y
375,2024-02-14 2:00,10.3,0,68,0,0.3,9,3,0,0,0,0,Y
375,2024-02-14 3:00,9.8,0,70,0,0.2,7,2,0,0,0,0.2434,Y
375,2024-02-14 3:00,9.8,0,70,0,0.2,7,2,0,0,0,0.24,Y
375,2024-02-14 4:00,9.6,0,71,0,0.6,7,2,0,0,0,0.26,Y
375,2024-02-14 4:00,9.6,0,71,0,0.6,7,2,0,0,0,0.2642,Y
375,2024-02-14 5:00,9.1,0,73,0,0.3,7,2,0,0,0,0.26,Y
375,2024-02-14 5:00,9.1,0,73,0,0.3,7,2,0,0,0,0.264,Y
375,2024-02-14 6:00,9.5,0,72,0,0.3,8,2,0,0,0,0.2084,Y
375,2024-02-14 6:00,9.5,0,72,0,0.3,8,2,0,0,0,0.21,Y
375,2024-02-14 7:00,9.3,0,73,0,0.3,8,2,0,0,0,0.16,Y
375,2024-02-14 7:00,9.3,0,73,0,0.3,8,2,0,0,0,0.15582,Y
375,2024-02-14 8:00,9.8,0,72,0,0,9,3,0,0.81,0,7.65,Y
375,2024-02-14 8:00,9.8,0,72,0,0,9,3,0,0.81,0,7.61389,Y
375,2024-02-14 9:00,10.8,0,69,0,0.3,9,3,0,1.69,0.07,23.06,Y
375,2024-02-14 9:00,10.8,0,69,0,0.3,9,3,0,1.69,0.07,22.86585,Y
375,2024-02-14 10:00,11.5,0,67,0,0.2,9,3,0,2.42,0.27,39.38202,Y
375,2024-02-14 10:00,11.5,0,67,0,0.2,9,3,0,2.42,0.27,39.71,Y
375,2024-02-14 11:00,13.6,0,60,0,0.9,9,3,0,2.93,0.73,62.18881,Y
375,2024-02-14 11:00,13.6,0,60,0,0.9,9,3,0,2.93,0.73,62.61,Y
375,2024-02-14 12:00,15.7,0,59,0,1.2,9,3,0.2,3.2,1.33,81.05059,Y
375,2024-02-14 12:00,15.7,0,59,0,1.2,9,3,0.2,3.2,1.33,81.58,Y
375,2024-02-14 13:00,16.7,0,61,0,1.5,9,3,0,3.2,1.01,91.16,Y
375,2024-02-14 13:00,16.7,0,61,0,1.5,9,3,0,3.2,1.01,90.92595,Y
375,2024-02-14 14:00,17.5,0,61,0,1.8,7,2,0.1,2.93,0.93,101.7,Y
375,2024-02-14 14:00,17.5,0,61,0,1.8,7,2,0.1,2.93,0.93,101.55537,Y
375,2024-02-14 15:00,18.8,0,56,0,2.3,6,2,0.9,2.42,1.64,104.75357,Y
375,2024-02-14 15:00,18.8,0,56,0,2.3,6,2,0.9,2.42,1.64,104.91,Y
375,2024-02-14 16:00,18.2,0,58,0,2.7,4,1,0.6,1.69,1.09,89.57687,Y
375,2024-02-14 16:00,18.2,0,58,0,2.7,4,1,0.6,1.69,1.09,89.59,Y
375,2024-02-14 17:00,17.2,0,61,0,3.2,3,1,0.9,0.81,0.75,42.88,Y
375,2024-02-14 17:00,17.2,0,61,0,3.2,3,1,0.9,0.81,0.75,42.87065,Y
375,2024-02-14 18:00,16.1,0,64,0,1.8,2,1,0.2,0,0.16,15.98,Y
375,2024-02-14 18:00,16.1,0,64,0,1.8,2,1,0.2,0,0.16,15.97904,Y
375,2024-02-14 19:00,14.8,0,71,0,1.7,0,1,0,0,0,5.45,Y
375,2024-02-14 19:00,14.8,0,71,0,1.7,0,1,0,0,0,5.44716,Y
375,2024-02-14 20:00,14.1,0,76,0,1.1,0,1,0,0,0,3.9984,Y
375,2024-02-14 20:00,14.1,0,76,0,1.1,0,1,0,0,0,3.95,Y
375,2024-02-14 21:00,14.1,0,77,0,0.7,2,1,0,0,0,1.85,Y
